,Date,location_key,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,new_intensive_care_patients,cumulative_intensive_care_patients,current_intensive_care_patients,current_ventilator_patients,Date,location_key,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered
3797,2021-01-17,AR,1195,319819,0,221,54891,0,0,2021-01-17,AR,7414,4497938,7494,3569758,14908,8067696
3798,2021-01-17,AR,1195,319819,0,221,54891,0,0,2021-01-17,AR,6779,4161140,44770,2884173,51549,7045313
3799,2021-01-17,AR,1195,319819,0,221,54891,0,0,2021-01-17,AR,16454,3890826,46023,1611301,62477,5502127
3800,2021-01-17,AR,1195,319819,0,221,54891,0,0,2021-01-17,AR,32769,3183145,12876,779885,45645,3963030
3801,2021-01-17,AR,1195,319819,0,221,54891,0,0,2021-01-17,AR,35483,2023523,9200,533112,44683,2556635
3802,2021-01-17,AR,1195,319819,0,221,54891,0,0,2021-01-17,AR,12556,1201247,13303,315429,25859,1516676
3803,2021-01-17,AR,1195,319819,0,221,54891,0,0,2021-01-17,AR,5860,822324,752,117712,6612,940036
3804,2021-01-17,AR,1195,319819,0,221,54891,0,0,2021-01-17,AR,17032,338742,2529,75508,19561,414250
3805,2021-01-17,AR,1195,319819,0,221,54891,0,0,2021-01-17,AR,2528,55914,712,35320,3240,91234
3806,2021-01-17,AR,1195,319819,0,221,54891,0,0,2021-01-17,AR,143,31886,1,9,144,31895
3807,2021-01-17,AR,916,354470,0,209,62657,0,0,2021-01-17,AR,6297,5386311,12908,4551909,19205,9938220
3808,2021-01-17,AR,916,354470,0,209,62657,0,0,2021-01-17,AR,8599,5179922,30702,4048378,39301,9228300
3809,2021-01-17,AR,916,354470,0,209,62657,0,0,2021-01-17,AR,7414,4497938,7494,3569758,14908,8067696
3810,2021-01-17,AR,916,354470,0,209,62657,0,0,2021-01-17,AR,6779,4161140,44770,2884173,51549,7045313
3811,2021-01-17,AR,916,354470,0,209,62657,0,0,2021-01-17,AR,16454,3890826,46023,1611301,62477,5502127
3812,2021-01-17,AR,916,354470,0,209,62657,0,0,2021-01-17,AR,32769,3183145,12876,779885,45645,3963030
3813,2021-01-17,AR,916,354470,0,209,62657,0,0,2021-01-17,AR,35483,2023523,9200,533112,44683,2556635
3814,2021-01-17,AR,916,354470,0,209,62657,0,0,2021-01-17,AR,12556,1201247,13303,315429,25859,1516676
3815,2021-01-17,AR,916,354470,0,209,62657,0,0,2021-01-17,AR,5860,822324,752,117712,6612,940036
3816,2021-01-17,AR,916,354470,0,209,62657,0,0,2021-01-17,AR,17032,338742,2529,75508,19561,414250
3817,2021-01-17,AR,916,354470,0,209,62657,0,0,2021-01-17,AR,2528,55914,712,35320,3240,91234
3818,2021-01-17,AR,916,354470,0,209,62657,0,0,2021-01-17,AR,143,31886,1,9,144,31895
3819,2021-01-17,AR,624,379078,0,141,67723,0,0,2021-01-17,AR,6297,5386311,12908,4551909,19205,9938220
3820,2021-01-17,AR,624,379078,0,141,67723,0,0,2021-01-17,AR,8599,5179922,30702,4048378,39301,9228300
3821,2021-01-17,AR,624,379078,0,141,67723,0,0,2021-01-17,AR,7414,4497938,7494,3569758,14908,8067696
3822,2021-01-17,AR,624,379078,0,141,67723,0,0,2021-01-17,AR,6779,4161140,44770,2884173,51549,7045313
3823,2021-01-17,AR,624,379078,0,141,67723,0,0,2021-01-17,AR,16454,3890826,46023,1611301,62477,5502127
3824,2021-01-17,AR,624,379078,0,141,67723,0,0,2021-01-17,AR,32769,3183145,12876,779885,45645,3963030
3825,2021-01-17,AR,624,379078,0,141,67723,0,0,2021-01-17,AR,35483,2023523,9200,533112,44683,2556635
3826,2021-01-17,AR,624,379078,0,141,67723,0,0,2021-01-17,AR,12556,1201247,13303,315429,25859,1516676
3827,2021-01-17,AR,624,379078,0,141,67723,0,0,2021-01-17,AR,5860,822324,752,117712,6612,940036
3828,2021-01-17,AR,624,379078,0,141,67723,0,0,2021-01-17,AR,17032,338742,2529,75508,19561,414250
3829,2021-01-17,AR,624,379078,0,141,67723,0,0,2021-01-17,AR,2528,55914,712,35320,3240,91234
3830,2021-01-17,AR,624,379078,0,141,67723,0,0,2021-01-17,AR,143,31886,1,9,144,31895
3831,2021-01-17,AR,621,398089,0,89,71256,0,0,2021-01-17,AR,6297,5386311,12908,4551909,19205,9938220
3832,2021-01-17,AR,621,398089,0,89,71256,0,0,2021-01-17,AR,8599,5179922,30702,4048378,39301,9228300
3833,2021-01-17,AR,621,398089,0,89,71256,0,0,2021-01-17,AR,7414,4497938,7494,3569758,14908,8067696
3834,2021-01-17,AR,621,398089,0,89,71256,0,0,2021-01-17,AR,6779,4161140,44770,2884173,51549,7045313
3835,2021-01-17,AR,621,398089,0,89,71256,0,0,2021-01-17,AR,16454,3890826,46023,1611301,62477,5502127
3836,2021-01-17,AR,621,398089,0,89,71256,0,0,2021-01-17,AR,32769,3183145,12876,779885,45645,3963030
3837,2021-01-17,AR,621,398089,0,89,71256,0,0,2021-01-17,AR,35483,2023523,9200,533112,44683,2556635
3838,2021-01-17,AR,621,398089,0,89,71256,0,0,2021-01-17,AR,12556,1201247,13303,315429,25859,1516676
3839,2021-01-17,AR,621,398089,0,89,71256,0,0,2021-01-17,AR,5860,822324,752,117712,6612,940036
3840,2021-01-17,AR,621,398089,0,89,71256,0,0,2021-01-17,AR,17032,338742,2529,75508,19561,414250
3841,2021-01-17,AR,621,398089,0,89,71256,0,0,2021-01-17,AR,2528,55914,712,35320,3240,91234
3842,2021-01-17,AR,621,398089,0,89,71256,0,0,2021-01-17,AR,143,31886,1,9,144,31895
3843,2021-01-17,AR,344,411048,0,40,73190,0,0,2021-01-17,AR,6297,5386311,12908,4551909,19205,9938220
3844,2021-01-17,AR,344,411048,0,40,73190,0,0,2021-01-17,AR,8599,5179922,30702,4048378,39301,9228300
3845,2021-01-17,AR,344,411048,0,40,73190,0,0,2021-01-17,AR,7414,4497938,7494,3569758,14908,8067696
3846,2021-01-17,AR,344,411048,0,40,73190,0,0,2021-01-17,AR,6779,4161140,44770,2884173,51549,7045313
3847,2021-01-17,AR,344,411048,0,40,73190,0,0,2021-01-17,AR,16454,3890826,46023,1611301,62477,5502127
3848,2021-01-17,AR,344,411048,0,40,73190,0,0,2021-01-17,AR,32769,3183145,12876,779885,45645,3963030
3849,2021-01-17,AR,344,411048,0,40,73190,0,0,2021-01-17,AR,35483,2023523,9200,533112,44683,2556635
3850,2021-01-17,AR,344,411048,0,40,73190,0,0,2021-01-17,AR,12556,1201247,13303,315429,25859,1516676
3851,2021-01-17,AR,344,411048,0,40,73190,0,0,2021-01-17,AR,5860,822324,752,117712,6612,940036
3852,2021-01-17,AR,344,411048,0,40,73190,0,0,2021-01-17,AR,17032,338742,2529,75508,19561,414250
3853,2021-01-17,AR,344,411048,0,40,73190,0,0,2021-01-17,AR,2528,55914,712,35320,3240,91234
3854,2021-01-17,AR,344,411048,0,40,73190,0,0,2021-01-17,AR,143,31886,1,9,144,31895
3855,2021-01-17,AR,212,419068,0,19,74145,0,0,2021-01-17,AR,6297,5386311,12908,4551909,19205,9938220
3856,2021-01-17,AR,212,419068,0,19,74145,0,0,2021-01-17,AR,8599,5179922,30702,4048378,39301,9228300
3857,2021-01-17,AR,212,419068,0,19,74145,0,0,2021-01-17,AR,7414,4497938,7494,3569758,14908,8067696
3858,2021-01-17,AR,212,419068,0,19,74145,0,0,2021-01-17,AR,6779,4161140,44770,2884173,51549,7045313
3859,2021-01-17,AR,212,419068,0,19,74145,0,0,2021-01-17,AR,16454,3890826,46023,1611301,62477,5502127
3860,2021-01-17,AR,212,419068,0,19,74145,0,0,2021-01-17,AR,32769,3183145,12876,779885,45645,3963030
3861,2021-01-17,AR,212,419068,0,19,74145,0,0,2021-01-17,AR,35483,2023523,9200,533112,44683,2556635
3862,2021-01-17,AR,212,419068,0,19,74145,0,0,2021-01-17,AR,12556,1201247,13303,315429,25859,1516676
3863,2021-01-17,AR,212,419068,0,19,74145,0,0,2021-01-17,AR,5860,822324,752,117712,6612,940036
3864,2021-01-17,AR,212,419068,0,19,74145,0,0,2021-01-17,AR,17032,338742,2529,75508,19561,414250
3865,2021-01-17,AR,212,419068,0,19,74145,0,0,2021-01-17,AR,2528,55914,712,35320,3240,91234
3866,2021-01-17,AR,212,419068,0,19,74145,0,0,2021-01-17,AR,143,31886,1,9,144,31895
3867,2021-01-17,AR,229,426569,0,31,75036,0,0,2021-01-17,AR,6297,5386311,12908,4551909,19205,9938220
3868,2021-01-17,AR,229,426569,0,31,75036,0,0,2021-01-17,AR,8599,5179922,30702,4048378,39301,9228300
3869,2021-01-17,AR,229,426569,0,31,75036,0,0,2021-01-17,AR,7414,4497938,7494,3569758,14908,8067696
3870,2021-01-17,AR,229,426569,0,31,75036,0,0,2021-01-17,AR,6779,4161140,44770,2884173,51549,7045313
3871,2021-01-17,AR,229,426569,0,31,75036,0,0,2021-01-17,AR,16454,3890826,46023,1611301,62477,5502127
3872,2021-01-17,AR,229,426569,0,31,75036,0,0,2021-01-17,AR,32769,3183145,12876,779885,45645,3963030
3873,2021-01-17,AR,229,426569,0,31,75036,0,0,2021-01-17,AR,35483,2023523,9200,533112,44683,2556635
3874,2021-01-17,AR,229,426569,0,31,75036,0,0,2021-01-17,AR,12556,1201247,13303,315429,25859,1516676
3875,2021-01-17,AR,229,426569,0,31,75036,0,0,2021-01-17,AR,5860,822324,752,117712,6612,940036
3876,2021-01-17,AR,229,426569,0,31,75036,0,0,2021-01-17,AR,17032,338742,2529,75508,19561,414250
3877,2021-01-17,AR,229,426569,0,31,75036,0,0,2021-01-17,AR,2528,55914,712,35320,3240,91234
3878,2021-01-17,AR,229,426569,0,31,75036,0,0,2021-01-17,AR,143,31886,1,9,144,31895
3879,2021-01-17,AR,184,433113,0,38,75971,0,0,2021-01-17,AR,6297,5386311,12908,4551909,19205,9938220
3880,2021-01-17,AR,184,433113,0,38,75971,0,0,2021-01-17,AR,8599,5179922,30702,4048378,39301,9228300
3881,2021-01-17,AR,184,433113,0,38,75971,0,0,2021-01-17,AR,7414,4497938,7494,3569758,14908,8067696
3882,2021-01-17,AR,184,433113,0,38,75971,0,0,2021-01-17,AR,6779,4161140,44770,2884173,51549,7045313
3883,2021-01-17,AR,184,433113,0,38,75971,0,0,2021-01-17,AR,16454,3890826,46023,1611301,62477,5502127
3884,2021-01-17,AR,184,433113,0,38,75971,0,0,2021-01-17,AR,32769,3183145,12876,779885,45645,3963030
3885,2021-01-17,AR,184,433113,0,38,75971,0,0,2021-01-17,AR,35483,2023523,9200,533112,44683,2556635
3886,2021-01-17,AR,184,433113,0,38,75971,0,0,2021-01-17,AR,12556,1201247,13303,315429,25859,1516676
3887,2021-01-17,AR,184,433113,0,38,75971,0,0,2021-01-17,AR,5860,822324,752,117712,6612,940036
3888,2021-01-17,AR,184,433113,0,38,75971,0,0,2021-01-17,AR,17032,338742,2529,75508,19561,414250
3889,2021-01-17,AR,184,433113,0,38,75971,0,0,2021-01-17,AR,2528,55914,712,35320,3240,91234
3890,2021-01-17,AR,184,433113,0,38,75971,0,0,2021-01-17,AR,143,31886,1,9,144,31895
3891,2021-01-20,AR,606,245004,0,130,39422,0,0,2021-01-20,AR,6364,5397222,13505,4577161,19869,9974383
3892,2021-01-20,AR,606,245004,0,130,39422,0,0,2021-01-20,AR,5035,5201928,12079,4122988,17114,9324916
3893,2021-01-20,AR,606,245004,0,130,39422,0,0,2021-01-20,AR,43750,4626028,13364,3615568,57114,8241596
3894,2021-01-20,AR,606,245004,0,130,39422,0,0,2021-01-20,AR,6746,4175591,44364,2974683,51110,7150274
3895,2021-01-20,AR,606,245004,0,130,39422,0,0,2021-01-20,AR,17074,3939951,43573,1745564,60647,5685515
3896,2021-01-20,AR,606,245004,0,130,39422,0,0,2021-01-20,AR,33660,3284021,29674,826091,63334,4110112
3897,2021-01-20,AR,606,245004,0,130,39422,0,0,2021-01-20,AR,14799,2119241,646,543502,15445,2662743
3898,2021-01-20,AR,606,245004,0,130,39422,0,0,2021-01-20,AR,19878,1261502,5900,332533,25778,1594035
3899,2021-01-20,AR,606,245004,0,130,39422,0,0,2021-01-20,AR,15826,852227,2023,121847,17849,974074
3900,2021-01-20,AR,606,245004,0,130,39422,0,0,2021-01-20,AR,5444,370015,1769,88278,7213,458293
3901,2021-01-20,AR,606,245004,0,130,39422,0,0,2021-01-20,AR,4286,75619,196,38073,4482,113692
3902,2021-01-20,AR,606,245004,0,130,39422,0,0,2021-01-20,AR,849,35319,1936,2689,2785,38008
3903,2021-01-28,AR,501,249330,0,108,40324,0,0,2021-01-28,AR,9912,5438768,16785,4657285,26697,10096053
3904,2021-01-28,AR,501,249330,0,108,40324,0,0,2021-01-28,AR,2258,5251417,7392,4251652,9650,9503069
3905,2021-01-28,AR,501,249330,0,108,40324,0,0,2021-01-28,AR,32075,4891322,15768,3729686,47843,8621008
3906,2021-01-28,AR,501,249330,0,108,40324,0,0,2021-01-28,AR,8356,4245716,32809,3185900,41165,7431616
3907,2021-01-28,AR,501,249330,0,108,40324,0,0,2021-01-28,AR,6165,4021156,28098,2073032,34263,6094188
3908,2021-01-28,AR,501,249330,0,108,40324,0,0,2021-01-28,AR,35012,3564594,29981,956068,64993,4520662
3909,2021-01-28,AR,501,249330,0,108,40324,0,0,2021-01-28,AR,44899,2391636,7617,592145,52516,2983781
3910,2021-01-28,AR,501,249330,0,108,40324,0,0,2021-01-28,AR,17051,1343520,16537,397447,33588,1740967
3911,2021-01-28,AR,501,249330,0,108,40324,0,0,2021-01-28,AR,19686,1008117,3084,132258,22770,1140375
3912,2021-01-28,AR,501,249330,0,108,40324,0,0,2021-01-28,AR,3178,438735,4,96548,3182,535283
3913,2021-01-28,AR,501,249330,0,108,40324,0,0,2021-01-28,AR,593,133544,50,42961,643,176505
3914,2021-01-28,AR,501,249330,0,108,40324,0,0,2021-01-28,AR,229,39475,2062,9958,2291,49433
3915,2021-01-20,AR,334,259692,0,74,42408,0,0,2021-01-20,AR,6364,5397222,13505,4577161,19869,9974383
3916,2021-01-20,AR,334,259692,0,74,42408,0,0,2021-01-20,AR,5035,5201928,12079,4122988,17114,9324916
3917,2021-01-20,AR,334,259692,0,74,42408,0,0,2021-01-20,AR,43750,4626028,13364,3615568,57114,8241596
3918,2021-01-20,AR,334,259692,0,74,42408,0,0,2021-01-20,AR,6746,4175591,44364,2974683,51110,7150274
3919,2021-01-20,AR,334,259692,0,74,42408,0,0,2021-01-20,AR,17074,3939951,43573,1745564,60647,5685515
3920,2021-01-20,AR,334,259692,0,74,42408,0,0,2021-01-20,AR,33660,3284021,29674,826091,63334,4110112
3921,2021-01-20,AR,334,259692,0,74,42408,0,0,2021-01-20,AR,14799,2119241,646,543502,15445,2662743
3922,2021-01-20,AR,334,259692,0,74,42408,0,0,2021-01-20,AR,19878,1261502,5900,332533,25778,1594035
3923,2021-01-20,AR,334,259692,0,74,42408,0,0,2021-01-20,AR,15826,852227,2023,121847,17849,974074
3924,2021-01-20,AR,334,259692,0,74,42408,0,0,2021-01-20,AR,5444,370015,1769,88278,7213,458293
3925,2021-01-20,AR,334,259692,0,74,42408,0,0,2021-01-20,AR,4286,75619,196,38073,4482,113692
3926,2021-01-20,AR,334,259692,0,74,42408,0,0,2021-01-20,AR,849,35319,1936,2689,2785,38008
3927,2021-01-28,AR,411,263170,0,67,43041,0,0,2021-01-28,AR,9912,5438768,16785,4657285,26697,10096053
3928,2021-01-28,AR,411,263170,0,67,43041,0,0,2021-01-28,AR,2258,5251417,7392,4251652,9650,9503069
3929,2021-01-28,AR,411,263170,0,67,43041,0,0,2021-01-28,AR,32075,4891322,15768,3729686,47843,8621008
3930,2021-01-28,AR,411,263170,0,67,43041,0,0,2021-01-28,AR,8356,4245716,32809,3185900,41165,7431616
3931,2021-01-28,AR,411,263170,0,67,43041,0,0,2021-01-28,AR,6165,4021156,28098,2073032,34263,6094188
3932,2021-01-28,AR,411,263170,0,67,43041,0,0,2021-01-28,AR,35012,3564594,29981,956068,64993,4520662
3933,2021-01-28,AR,411,263170,0,67,43041,0,0,2021-01-28,AR,44899,2391636,7617,592145,52516,2983781
3934,2021-01-28,AR,411,263170,0,67,43041,0,0,2021-01-28,AR,17051,1343520,16537,397447,33588,1740967
3935,2021-01-28,AR,411,263170,0,67,43041,0,0,2021-01-28,AR,19686,1008117,3084,132258,22770,1140375
3936,2021-01-28,AR,411,263170,0,67,43041,0,0,2021-01-28,AR,3178,438735,4,96548,3182,535283
3937,2021-01-28,AR,411,263170,0,67,43041,0,0,2021-01-28,AR,593,133544,50,42961,643,176505
3938,2021-01-28,AR,411,263170,0,67,43041,0,0,2021-01-28,AR,229,39475,2062,9958,2291,49433
3939,2021-01-20,AR,416,272538,0,88,44845,0,0,2021-01-20,AR,6364,5397222,13505,4577161,19869,9974383
3940,2021-01-20,AR,416,272538,0,88,44845,0,0,2021-01-20,AR,5035,5201928,12079,4122988,17114,9324916
3941,2021-01-20,AR,416,272538,0,88,44845,0,0,2021-01-20,AR,43750,4626028,13364,3615568,57114,8241596
3942,2021-01-20,AR,416,272538,0,88,44845,0,0,2021-01-20,AR,6746,4175591,44364,2974683,51110,7150274
3943,2021-01-20,AR,416,272538,0,88,44845,0,0,2021-01-20,AR,17074,3939951,43573,1745564,60647,5685515
3944,2021-01-20,AR,416,272538,0,88,44845,0,0,2021-01-20,AR,33660,3284021,29674,826091,63334,4110112
3945,2021-01-20,AR,416,272538,0,88,44845,0,0,2021-01-20,AR,14799,2119241,646,543502,15445,2662743
3946,2021-01-20,AR,416,272538,0,88,44845,0,0,2021-01-20,AR,19878,1261502,5900,332533,25778,1594035
3947,2021-01-20,AR,416,272538,0,88,44845,0,0,2021-01-20,AR,15826,852227,2023,121847,17849,974074
3948,2021-01-20,AR,416,272538,0,88,44845,0,0,2021-01-20,AR,5444,370015,1769,88278,7213,458293
3949,2021-01-20,AR,416,272538,0,88,44845,0,0,2021-01-20,AR,4286,75619,196,38073,4482,113692
3950,2021-01-20,AR,416,272538,0,88,44845,0,0,2021-01-20,AR,849,35319,1936,2689,2785,38008
3951,2021-01-28,AR,493,276575,0,93,45660,0,0,2021-01-28,AR,9912,5438768,16785,4657285,26697,10096053
3952,2021-01-28,AR,493,276575,0,93,45660,0,0,2021-01-28,AR,2258,5251417,7392,4251652,9650,9503069
3953,2021-01-28,AR,493,276575,0,93,45660,0,0,2021-01-28,AR,32075,4891322,15768,3729686,47843,8621008
3954,2021-01-28,AR,493,276575,0,93,45660,0,0,2021-01-28,AR,8356,4245716,32809,3185900,41165,7431616
3955,2021-01-28,AR,493,276575,0,93,45660,0,0,2021-01-28,AR,6165,4021156,28098,2073032,34263,6094188
3956,2021-01-28,AR,493,276575,0,93,45660,0,0,2021-01-28,AR,35012,3564594,29981,956068,64993,4520662
3957,2021-01-28,AR,493,276575,0,93,45660,0,0,2021-01-28,AR,44899,2391636,7617,592145,52516,2983781
3958,2021-01-28,AR,493,276575,0,93,45660,0,0,2021-01-28,AR,17051,1343520,16537,397447,33588,1740967
3959,2021-01-28,AR,493,276575,0,93,45660,0,0,2021-01-28,AR,19686,1008117,3084,132258,22770,1140375
3960,2021-01-28,AR,493,276575,0,93,45660,0,0,2021-01-28,AR,3178,438735,4,96548,3182,535283
3961,2021-01-28,AR,493,276575,0,93,45660,0,0,2021-01-28,AR,593,133544,50,42961,643,176505
3962,2021-01-28,AR,493,276575,0,93,45660,0,0,2021-01-28,AR,229,39475,2062,9958,2291,49433
3963,2021-01-20,AR,991,294515,0,212,49366,0,0,2021-01-20,AR,6364,5397222,13505,4577161,19869,9974383
3964,2021-01-20,AR,991,294515,0,212,49366,0,0,2021-01-20,AR,5035,5201928,12079,4122988,17114,9324916
3965,2021-01-20,AR,991,294515,0,212,49366,0,0,2021-01-20,AR,43750,4626028,13364,3615568,57114,8241596
3966,2021-01-20,AR,991,294515,0,212,49366,0,0,2021-01-20,AR,6746,4175591,44364,2974683,51110,7150274
3967,2021-01-20,AR,991,294515,0,212,49366,0,0,2021-01-20,AR,17074,3939951,43573,1745564,60647,5685515
3968,2021-01-20,AR,991,294515,0,212,49366,0,0,2021-01-20,AR,33660,3284021,29674,826091,63334,4110112
3969,2021-01-20,AR,991,294515,0,212,49366,0,0,2021-01-20,AR,14799,2119241,646,543502,15445,2662743
3970,2021-01-20,AR,991,294515,0,212,49366,0,0,2021-01-20,AR,19878,1261502,5900,332533,25778,1594035
3971,2021-01-20,AR,991,294515,0,212,49366,0,0,2021-01-20,AR,15826,852227,2023,121847,17849,974074
3972,2021-01-20,AR,991,294515,0,212,49366,0,0,2021-01-20,AR,5444,370015,1769,88278,7213,458293
3973,2021-01-20,AR,991,294515,0,212,49366,0,0,2021-01-20,AR,4286,75619,196,38073,4482,113692
3974,2021-01-20,AR,991,294515,0,212,49366,0,0,2021-01-20,AR,849,35319,1936,2689,2785,38008
3975,2021-01-28,AR,1023,301977,0,209,50972,0,0,2021-01-28,AR,9912,5438768,16785,4657285,26697,10096053
3976,2021-01-28,AR,1023,301977,0,209,50972,0,0,2021-01-28,AR,2258,5251417,7392,4251652,9650,9503069
3977,2021-01-28,AR,1023,301977,0,209,50972,0,0,2021-01-28,AR,32075,4891322,15768,3729686,47843,8621008
3978,2021-01-28,AR,1023,301977,0,209,50972,0,0,2021-01-28,AR,8356,4245716,32809,3185900,41165,7431616
3979,2021-01-28,AR,1023,301977,0,209,50972,0,0,2021-01-28,AR,6165,4021156,28098,2073032,34263,6094188
3980,2021-01-28,AR,1023,301977,0,209,50972,0,0,2021-01-28,AR,35012,3564594,29981,956068,64993,4520662
3981,2021-01-28,AR,1023,301977,0,209,50972,0,0,2021-01-28,AR,44899,2391636,7617,592145,52516,2983781
3982,2021-01-28,AR,1023,301977,0,209,50972,0,0,2021-01-28,AR,17051,1343520,16537,397447,33588,1740967
3983,2021-01-28,AR,1023,301977,0,209,50972,0,0,2021-01-28,AR,19686,1008117,3084,132258,22770,1140375
3984,2021-01-28,AR,1023,301977,0,209,50972,0,0,2021-01-28,AR,3178,438735,4,96548,3182,535283
3985,2021-01-28,AR,1023,301977,0,209,50972,0,0,2021-01-28,AR,593,133544,50,42961,643,176505
3986,2021-01-28,AR,1023,301977,0,209,50972,0,0,2021-01-28,AR,229,39475,2062,9958,2291,49433
3987,2021-01-20,AR,1222,323421,0,292,55724,0,0,2021-01-20,AR,6364,5397222,13505,4577161,19869,9974383
3988,2021-01-20,AR,1222,323421,0,292,55724,0,0,2021-01-20,AR,5035,5201928,12079,4122988,17114,9324916
3989,2021-01-20,AR,1222,323421,0,292,55724,0,0,2021-01-20,AR,43750,4626028,13364,3615568,57114,8241596
3990,2021-01-20,AR,1222,323421,0,292,55724,0,0,2021-01-20,AR,6746,4175591,44364,2974683,51110,7150274
3991,2021-01-20,AR,1222,323421,0,292,55724,0,0,2021-01-20,AR,17074,3939951,43573,1745564,60647,5685515
3992,2021-01-20,AR,1222,323421,0,292,55724,0,0,2021-01-20,AR,33660,3284021,29674,826091,63334,4110112
3993,2021-01-20,AR,1222,323421,0,292,55724,0,0,2021-01-20,AR,14799,2119241,646,543502,15445,2662743
3994,2021-01-20,AR,1222,323421,0,292,55724,0,0,2021-01-20,AR,19878,1261502,5900,332533,25778,1594035
3995,2021-01-20,AR,1222,323421,0,292,55724,0,0,2021-01-20,AR,15826,852227,2023,121847,17849,974074
3996,2021-01-20,AR,1222,323421,0,292,55724,0,0,2021-01-20,AR,5444,370015,1769,88278,7213,458293
3997,2021-01-20,AR,1222,323421,0,292,55724,0,0,2021-01-20,AR,4286,75619,196,38073,4482,113692
3998,2021-01-20,AR,1222,323421,0,292,55724,0,0,2021-01-20,AR,849,35319,1936,2689,2785,38008
3999,2021-01-28,AR,1287,332732,0,303,57785,0,0,2021-01-28,AR,9912,5438768,16785,4657285,26697,10096053
4000,2021-01-28,AR,1287,332732,0,303,57785,0,0,2021-01-28,AR,2258,5251417,7392,4251652,9650,9503069
4001,2021-01-28,AR,1287,332732,0,303,57785,0,0,2021-01-28,AR,32075,4891322,15768,3729686,47843,8621008
4002,2021-01-28,AR,1287,332732,0,303,57785,0,0,2021-01-28,AR,8356,4245716,32809,3185900,41165,7431616
4003,2021-01-28,AR,1287,332732,0,303,57785,0,0,2021-01-28,AR,6165,4021156,28098,2073032,34263,6094188
4004,2021-01-28,AR,1287,332732,0,303,57785,0,0,2021-01-28,AR,35012,3564594,29981,956068,64993,4520662
4005,2021-01-28,AR,1287,332732,0,303,57785,0,0,2021-01-28,AR,44899,2391636,7617,592145,52516,2983781
4006,2021-01-28,AR,1287,332732,0,303,57785,0,0,2021-01-28,AR,17051,1343520,16537,397447,33588,1740967
4007,2021-01-28,AR,1287,332732,0,303,57785,0,0,2021-01-28,AR,19686,1008117,3084,132258,22770,1140375
4008,2021-01-28,AR,1287,332732,0,303,57785,0,0,2021-01-28,AR,3178,438735,4,96548,3182,535283
4009,2021-01-28,AR,1287,332732,0,303,57785,0,0,2021-01-28,AR,593,133544,50,42961,643,176505
4010,2021-01-28,AR,1287,332732,0,303,57785,0,0,2021-01-28,AR,229,39475,2062,9958,2291,49433
4011,2021-01-20,AR,728,356920,0,192,63224,0,0,2021-01-20,AR,6364,5397222,13505,4577161,19869,9974383
4012,2021-01-20,AR,728,356920,0,192,63224,0,0,2021-01-20,AR,5035,5201928,12079,4122988,17114,9324916
4013,2021-01-20,AR,728,356920,0,192,63224,0,0,2021-01-20,AR,43750,4626028,13364,3615568,57114,8241596
4014,2021-01-20,AR,728,356920,0,192,63224,0,0,2021-01-20,AR,6746,4175591,44364,2974683,51110,7150274
4015,2021-01-20,AR,728,356920,0,192,63224,0,0,2021-01-20,AR,17074,3939951,43573,1745564,60647,5685515
4016,2021-01-20,AR,728,356920,0,192,63224,0,0,2021-01-20,AR,33660,3284021,29674,826091,63334,4110112
4017,2021-01-20,AR,728,356920,0,192,63224,0,0,2021-01-20,AR,14799,2119241,646,543502,15445,2662743
4018,2021-01-20,AR,728,356920,0,192,63224,0,0,2021-01-20,AR,19878,1261502,5900,332533,25778,1594035
4019,2021-01-20,AR,728,356920,0,192,63224,0,0,2021-01-20,AR,15826,852227,2023,121847,17849,974074
4020,2021-01-20,AR,728,356920,0,192,63224,0,0,2021-01-20,AR,5444,370015,1769,88278,7213,458293
4021,2021-01-20,AR,728,356920,0,192,63224,0,0,2021-01-20,AR,4286,75619,196,38073,4482,113692
4022,2021-01-20,AR,728,356920,0,192,63224,0,0,2021-01-20,AR,849,35319,1936,2689,2785,38008
4023,2021-01-28,AR,895,363815,0,203,64697,0,0,2021-01-28,AR,9912,5438768,16785,4657285,26697,10096053
4024,2021-01-28,AR,895,363815,0,203,64697,0,0,2021-01-28,AR,2258,5251417,7392,4251652,9650,9503069
4025,2021-01-28,AR,895,363815,0,203,64697,0,0,2021-01-28,AR,32075,4891322,15768,3729686,47843,8621008
4026,2021-01-28,AR,895,363815,0,203,64697,0,0,2021-01-28,AR,8356,4245716,32809,3185900,41165,7431616
4027,2021-01-28,AR,895,363815,0,203,64697,0,0,2021-01-28,AR,6165,4021156,28098,2073032,34263,6094188
4028,2021-01-28,AR,895,363815,0,203,64697,0,0,2021-01-28,AR,35012,3564594,29981,956068,64993,4520662
4029,2021-01-28,AR,895,363815,0,203,64697,0,0,2021-01-28,AR,44899,2391636,7617,592145,52516,2983781
4030,2021-01-28,AR,895,363815,0,203,64697,0,0,2021-01-28,AR,17051,1343520,16537,397447,33588,1740967
4031,2021-01-28,AR,895,363815,0,203,64697,0,0,2021-01-28,AR,19686,1008117,3084,132258,22770,1140375
